1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice_log,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
1062,887.0,3.0,750,300,574,1993.0,1949,9938,80.0,246.0,90,5,7,1050,1993,1994,12.371587084007746,False,False,True,False,True,False,False,False,False,False,False,True,False
894,0.0,2.0,0,894,308,1962.0,894,6600,60.0,0.0,0,5,5,894,1962,1962,11.603679828238691,False,False,True,False,False,False,False,True,False,True,False,False,True
804,878.0,3.0,505,299,523,1998.0,1682,8750,70.0,116.0,77,5,6,804,1998,1998,12.20856952572876,False,False,True,False,True,False,False,False,True,False,False,True,False
910,0.0,3.0,0,105,414,1953.0,910,8892,74.0,0.0,0,7,5,105,1953,1996,11.661345470088502,False,False,False,False,False,False,False,True,False,True,False,True,False
1036,0.0,3.0,375,457,288,1949.0,1268,12144,60.0,0.0,28,7,5,832,1949,1950,11.79810440720389,False,False,True,False,False,False,True,False,False,True,False,False,True
676,455.0,3.0,0,676,200,1941.0,1131,5720,52.0,0.0,0,6,5,676,1941,1950,11.104957226643943,False,False,True,False,False,False,False,True,False,True,False,False,True
1184,1426.0,4.0,64,1120,550,2007.0,2610,9000,75.0,0.0,364,5,8,1184,2007,2007,12.62306110407298,False,False,False,False,True,False,False,False,False,False,False,False,False
1040,0.0,3.0,633,431,648,1963.0,1040,25286,94.0,0.0,0,5,4,1064,1963,1963,11.792449349720544,True,False,False,False,False,False,False,False,False,True,False,False,True
1462,0.0,4.0,1170,292,738,2004.0,2224,8834,74.0,216.0,0,5,9,1462,2004,2005,12.765688433465597,False,False,True,False,True,False,False,False,False,False,False,False,False
1155,0.0,3.0,899,210,576,1987.0,1155,11782,88.0,0.0,0,7,5,1109,1961,1995,11.904967552746252,False,False,False,False,False,False,False,False,False,True,False,True,False
864,0.0,3.0,646,218,336,1978.0,864,7000,69.0,90.0,0,8,5,864,1978,2005,11.824079893607152,False,False,True,False,False,False,False,False,False,True,False,False,True
1090,0.0,2.0,980,110,450,2005.0,1090,7024,60.0,0.0,49,5,5,1090,2005,2006,11.964001084330445,False,False,True,False,False,False,False,False,False,False,False,False,True
1187,530.0,3.0,902,254,400,1990.0,1717,13758,44.0,117.0,36,5,7,1156,1990,1991,12.141534124392605,False,True,False,False,False,True,False,False,True,False,False,True,False
808,785.0,3.0,0,808,389,1993.0,1593,9636,69.0,0.0,40,5,6,808,1992,1993,12.089538829274222,False,False,True,False,False,False,False,True,True,False,False,False,True
954,795.0,5.0,0,795,440,1997.0,2230,6204,60.0,0.0,188,5,4,795,1912,1950,11.682668239557325,False,False,True,False,False,False,False,True,False,True,False,False,True
892,0.0,3.0,432,460,288,1967.0,892,7150,65.0,60.0,0,5,5,892,1967,1967,11.512925464970229,False,False,True,True,False,False,False,False,True,False,False,False,True
1709,0.0,2.0,1238,460,506,1999.0,1709,5119,50.0,60.0,65,5,9,1698,1999,2000,12.703509032177148,False,False,False,False,True,False,False,False,False,False,False,True,False
1712,0.0,4.0,528,1098,588,2005.0,1712,8393,70.0,122.0,54,5,5,1626,1959,2005,11.884489021402713,False,False,True,False,False,True,False,False,False,False,False,False,True
872,521.0,3.0,0,816,300,1955.0,1393,16466,59.0,0.0,0,7,5,816,1955,1955,11.816726919301892,False,False,True,False,False,False,False,True,False,True,False,False,True
2217,0.0,4.0,351,1043,621,1970.0,2217,15865,95.0,0.0,207,6,8,2217,1970,1970,12.498742259492994,True,False,False,False,False,False,False,False,False,True,False,True,False
1505,0.0,2.0,1024,481,505,1953.0,1505,12160,128.0,90.0,0,4,6,1505,1953,1953,11.915051671812876,False,False,True,False,False,False,False,True,True,False,False,False,True
672,252.0,3.0,0,672,576,2003.0,924,8064,60.0,0.0,0,7,5,672,1949,2006,11.719126295554126,False,True,False,False,False,False,False,True,False,True,False,False,True
918,765.0,3.0,226,192,440,1978.0,1683,11184,70.0,92.0,0,5,6,918,1978,1978,12.058152515453552,False,False,True,False,False,True,False,False,True,False,False,False,True
1068,0.0,3.0,663,396,264,1963.0,1068,8414,70.0,0.0,0,8,6,1059,1963,2003,11.947949375319936,False,False,True,False,True,False,False,False,True,False,False,False,True
1383,0.0,3.0,1064,319,354,1954.0,1383,13284,69.0,0.0,116,5,5,1383,1954,1954,12.013700752882718,False,True,False,True,False,False,False,False,False,True,False,False,True
1535,0.0,4.0,0,0,400,1979.0,1535,7018,64.0,0.0,0,5,5,0,1979,1979,11.685684782260491,False,False,True,False,False,False,False,True,False,True,False,False,True
983,813.0,4.0,400,380,483,1963.0,1796,7056,71.0,415.0,50,5,6,780,1963,1963,11.84939770159144,False,False,True,True,False,False,False,False,True,False,False,False,True
951,0.0,2.0,285,666,327,1936.0,951,8765,50.0,0.0,28,6,4,951,1936,1950,11.575900264131617,False,False,True,False,False,False,False,False,False,True,False,False,True
1120,1120.0,6.0,0,0,528,1979.0,2240,7018,64.0,0.0,0,5,5,0,1979,1979,11.870271183889114,False,False,True,False,False,False,False,True,False,True,False,False,True
2364,0.0,3.0,2188,142,820,2009.0,2364,12919,100.0,760.0,67,5,9,2330,2009,2010,13.323926946863102,True,False,False,False,True,False,False,False,False,False,False,False,False
1236,0.0,3.0,465,447,288,1961.0,1236,6993,65.0,0.0,0,7,5,912,1961,1994,11.813030057420567,False,False,True,True,False,False,False,False,False,True,False,False,True
858,0.0,2.0,322,536,684,1979.0,858,7340,69.0,0.0,0,6,4,858,1971,1971,11.608235644774552,False,False,True,False,False,False,False,False,False,True,False,False,True
1306,0.0,2.0,860,132,756,1968.0,1306,8712,64.0,0.0,0,7,5,992,1957,2000,11.938193200374572,False,True,False,True,False,False,False,False,False,True,False,False,True
807,702.0,3.0,0,783,393,2003.0,1509,7875,63.0,0.0,75,5,7,783,2003,2003,12.100712129872347,False,False,True,False,False,False,False,True,False,False,False,True,False
1670,0.0,3.0,0,1670,690,2006.0,1670,14859,50.0,27.0,60,5,7,1670,2006,2006,12.388394202324127,False,False,True,False,False,False,False,True,True,False,False,True,False
902,0.0,3.0,599,277,288,1967.0,902,6173,69.0,75.0,0,6,5,876,1967,1967,11.740061037553977,False,False,True,False,True,False,False,False,False,True,False,False,True
1063,0.0,3.0,354,412,280,1954.0,1063,9920,80.0,110.0,0,5,5,1056,1954,1954,11.759785542901756,False,False,True,False,False,False,True,False,True,False,False,False,True
1636,0.0,3.0,63,1560,865,2006.0,1636,13501,116.0,208.0,60,5,8,1623,2006,2006,12.449018824140564,False,False,True,False,True,False,False,False,True,False,False,True,False
1020,1037.0,3.0,223,794,180,1936.0,2057,11500,86.0,0.0,0,7,7,1017,1936,1987,12.429216196844385,False,False,True,False,False,False,True,False,False,False,False,True,False
902,0.0,2.0,301,239,484,1983.0,902,8885,69.0,0.0,0,5,5,864,1983,1983,11.782952602183288,False,False,False,True,False,False,False,False,False,True,False,False,True
742,742.0,3.0,0,742,390,2005.0,1484,12589,149.0,0.0,24,5,6,742,2005,2005,12.066810578196666,False,False,True,False,False,False,False,True,False,False,False,True,False
1105,1169.0,5.0,443,662,480,1960.0,2274,11600,80.0,361.0,0,5,5,1105,1960,1960,11.946654038351252,False,False,True,False,False,False,True,False,False,True,False,False,True
1268,0.0,3.0,196,1072,252,1978.0,1268,9286,69.0,0.0,0,7,5,1268,1977,1989,11.874090314181814,False,False,False,False,False,False,False,False,False,True,False,True,False
1015,0.0,3.0,489,279,450,1925.0,1015,6120,51.0,0.0,0,7,5,768,1925,1950,11.385092093460344,False,False,True,False,False,False,True,False,False,True,False,False,True
1001,1001.0,3.0,284,717,871,1949.0,2002,6270,82.0,0.0,0,6,5,1001,1949,1950,11.884489021402713,False,False,True,True,False,False,False,False,False,True,False,False,True
612,612.0,2.0,294,318,528,2009.0,1224,3000,30.0,76.0,234,5,6,612,2009,2009,12.065274916913603,False,False,False,False,True,False,False,False,True,False,False,True,False
546,546.0,3.0,0,546,286,1970.0,1092,2001,21.0,80.0,0,5,4,546,1970,1970,11.225243392518449,False,False,True,False,False,False,False,True,False,True,False,False,True
480,0.0,3.0,50,430,308,1958.0,480,9000,50.0,0.0,0,3,2,480,1949,1950,10.47194980911048,False,False,False,True,False,False,False,False,False,True,False,False,True
1229,0.0,3.0,1059,75,284,1956.0,1229,17140,69.0,0.0,0,6,4,1134,1956,1956,11.813030057420567,False,False,True,False,False,False,False,False,True,False,False,False,True
912,1215.0,4.0,48,422,833,1991.0,2127,13125,103.0,0.0,192,5,7,1104,1991,1991,12.380025952653613,False,True,False,True,False,False,False,False,True,False,False,True,False
1414,0.0,3.0,528,245,601,1990.0,1414,11029,87.0,0.0,51,8,6,1184,1958,2002,12.081076155355488,False,False,True,False,False,False,False,False,False,True,False,False,True
936,785.0,3.0,814,114,471,1994.0,1721,8462,70.0,105.0,87,5,6,928,1994,1994,12.211060187041213,False,False,True,False,True,False,False,False,False,True,False,True,False
1272,928.0,4.0,1084,188,0,1980.0,2200,8777,67.0,0.0,70,7,5,1272,1900,2003,11.890676734510876,False,False,True,False,False,False,False,False,False,True,False,False,True
1316,0.0,3.0,28,1288,397,2005.0,1316,10237,65.0,0.0,0,5,6,1316,2005,2006,12.043494890772816,False,False,True,False,True,False,False,False,False,False,False,True,False
1617,0.0,2.0,165,598,533,1993.0,1617,8012,50.0,0.0,69,5,6,1604,1993,1994,12.170445467887022,False,False,True,False,False,True,False,False,False,True,False,True,False
1686,0.0,3.0,625,0,612,1980.0,1686,10240,79.0,157.0,131,6,6,1686,1980,1980,12.24288661865289,False,False,True,True,False,False,False,False,False,True,False,False,True
1126,0.0,3.0,767,266,540,1977.0,1126,15611,69.0,0.0,0,6,5,1126,1977,1977,12.072541252905651,False,False,False,False,False,False,False,False,True,False,False,False,False
1234,1140.0,4.0,0,1181,656,2003.0,2374,11999,93.0,340.0,100,5,8,1181,2003,2004,12.560244459250788,False,False,True,False,False,False,False,True,False,False,False,False,False
1098,880.0,4.0,552,280,486,1968.0,1978,9900,69.0,342.0,43,5,7,832,1968,1968,12.078239274020287,False,False,True,True,False,False,False,False,True,False,False,False,True
1788,0.0,3.0,0,1753,522,2001.0,1788,11838,69.0,0.0,151,5,8,1753,2001,2001,12.373703486914124,False,False,False,False,False,False,False,True,True,False,False,False,False
993,1243.0,4.0,0,964,642,1997.0,2236,13006,69.0,285.0,0,5,7,964,1997,1997,12.310432660854415,False,False,True,False,False,False,False,True,False,False,False,True,False
1466,0.0,3.0,16,1450,610,2007.0,1466,8925,73.0,0.0,18,5,8,1466,2007,2007,12.211060187041213,False,False,False,False,True,False,False,False,False,False,False,True,False
925,0.0,3.0,338,121,429,1965.0,925,9100,70.0,0.0,0,6,5,925,1965,1965,11.67419361256635,False,False,True,True,False,False,False,False,False,True,False,False,True
1905,0.0,3.0,0,1905,788,2006.0,1905,11670,84.0,302.0,191,5,9,1905,2006,2006,12.676076274775909,False,False,True,False,False,False,False,True,False,False,False,False,False
1500,0.0,3.0,20,1480,570,2004.0,1500,8487,63.0,210.0,36,5,7,1500,2004,2004,12.154779351142624,False,False,False,False,True,False,False,False,True,False,False,True,False
2069,0.0,4.0,425,160,505,1960.0,2069,27650,313.0,0.0,0,7,7,585,1960,2007,12.396693005138824,True,False,False,False,True,False,False,False,True,False,False,True,False
747,0.0,1.0,0,600,528,1953.0,747,5825,52.0,108.0,0,5,4,600,1926,1953,11.288531131754366,False,True,False,False,False,False,False,True,False,True,False,False,True
1200,0.0,2.0,833,343,555,2003.0,1200,10083,67.0,0.0,41,5,7,1176,2003,2003,12.127570417375216,False,False,True,False,False,False,False,True,True,False,False,True,False
1113,858.0,3.0,341,772,689,2005.0,1971,9675,75.0,0.0,48,5,7,1113,2005,2005,12.441144767709655,False,True,False,False,True,False,False,False,True,False,False,True,False
1391,571.0,3.0,464,927,868,2006.0,1962,8760,73.0,0.0,90,5,7,1391,2006,2006,12.38755635142507,False,True,False,False,True,False,False,False,True,False,False,True,False
1207,1196.0,3.0,0,1032,349,1940.0,2403,24090,69.0,0.0,0,7,7,1032,1940,1950,12.406561506279576,False,True,False,False,False,False,False,True,False,True,False,False,True
1728,0.0,4.0,936,396,574,1976.0,1728,12640,55.0,0.0,0,5,6,1728,1976,1976,11.92437264475594,True,False,False,False,False,False,True,False,False,True,False,False,True
1022,1038.0,3.0,772,220,390,1999.0,2060,8755,69.0,298.0,0,5,7,992,1999,1999,12.273731294003989,False,False,True,False,False,False,False,False,True,False,False,True,False
1440,0.0,4.0,1440,0,0,1980.0,1440,7711,42.0,0.0,0,3,4,1440,1977,1977,11.918390573078392,True,False,False,False,False,False,False,True,False,True,False,False,True
1632,0.0,4.0,0,1632,576,1967.0,1632,25000,100.0,0.0,0,4,5,1632,1967,1967,11.870599909242044,False,False,False,False,False,False,False,True,False,True,False,False,True
1344,0.0,3.0,111,354,525,1958.0,1344,14375,69.0,541.0,118,6,6,819,1958,1958,11.831379196088765,False,False,True,False,True,False,False,False,True,False,False,True,False
1188,561.0,3.0,1088,0,456,1963.0,1869,8820,98.0,0.0,0,6,5,1088,1890,1996,11.73526869611367,False,False,True,False,False,True,False,False,False,True,False,False,True
1144,0.0,3.0,748,102,796,1959.0,1144,8163,70.0,128.0,0,6,5,1144,1959,1959,11.870599909242044,False,False,False,False,False,False,False,True,True,False,False,False,True
1629,0.0,3.0,1300,316,808,2002.0,1629,14536,85.0,236.0,252,5,8,1616,2002,2003,12.506177237980513,False,False,False,False,True,False,False,False,False,False,False,True,False
936,840.0,3.0,0,936,474,2002.0,1776,14006,65.0,144.0,96,5,7,936,2002,2002,12.167851432709975,False,False,True,False,False,False,False,True,True,False,False,True,False
1381,0.0,3.0,982,179,676,1972.0,1381,9360,78.0,0.0,0,7,6,1161,1972,2006,12.193493863323312,False,False,True,False,False,False,False,False,False,True,False,True,False
864,0.0,3.0,398,317,720,1980.0,864,7200,60.0,0.0,0,8,5,864,1950,2002,11.76756768334381,False,False,True,False,False,False,False,False,True,False,False,True,False
965,0.0,3.0,641,187,300,1979.0,965,7800,60.0,0.0,0,5,5,828,1965,1965,11.694413341015606,False,False,True,True,False,False,False,False,False,True,False,False,True
768,0.0,2.0,660,108,396,1974.0,768,7200,60.0,0.0,0,8,5,768,1972,2003,11.804848531679264,False,False,False,False,False,False,False,True,False,False,False,False,True
1168,800.0,3.0,562,29,530,1969.0,1968,11075,69.0,232.0,189,4,5,784,1969,1969,12.05524975579559,False,False,False,False,False,False,False,True,True,False,False,False,True
980,0.0,4.0,945,0,0,1980.0,980,9400,35.0,250.0,0,5,6,945,1975,1975,11.755871643580615,True,False,False,False,False,False,False,True,False,True,False,False,True
979,979.0,4.0,484,495,492,1946.0,1958,7136,82.0,423.0,0,6,6,979,1946,1950,11.884489021402713,False,False,True,False,False,False,True,False,False,True,False,False,True
561,668.0,2.0,285,276,462,1980.0,1229,1300,24.0,0.0,0,6,6,561,1980,1980,11.728036844587177,False,False,True,False,False,False,False,False,False,False,False,False,True
1057,0.0,3.0,417,640,576,1977.0,1057,7420,70.0,0.0,0,5,5,1057,1962,1962,11.790557201568507,False,False,True,False,False,False,True,False,False,False,False,False,True
1337,0.0,3.0,699,638,531,2003.0,1337,8450,65.0,0.0,39,5,7,1337,2003,2003,12.128111104060462,False,True,False,False,True,False,False,False,True,False,False,True,False
696,720.0,3.0,604,92,484,1999.0,1416,2572,24.0,0.0,44,5,7,696,1999,1999,11.951180395901384,False,False,True,False,False,False,False,False,False,True,False,True,False
858,0.0,2.0,696,162,0,1980.0,858,7207,50.0,0.0,0,7,5,858,1958,2008,11.665646551987892,True,False,False,True,False,False,False,False,False,True,False,False,True
1542,1330.0,4.0,896,434,619,1977.0,2872,12227,69.0,424.0,282,7,6,1330,1977,1995,12.513557345278134,False,False,True,False,False,False,False,False,False,False,False,False,True
804,744.0,3.0,556,248,440,1976.0,1548,2308,24.0,0.0,0,6,6,804,1976,1976,11.951180395901384,False,False,True,False,False,False,False,True,False,True,False,True,False
1800,0.0,2.0,0,1800,702,2007.0,1800,11923,122.0,0.0,136,5,9,1800,2007,2007,12.384218830913648,False,False,True,False,False,False,False,True,False,False,False,False,False
824,1070.0,4.0,624,193,510,2002.0,1894,11316,80.0,44.0,40,5,7,817,2002,2003,12.277928082630602,False,False,True,False,True,False,False,False,False,True,False,True,False
783,701.0,3.0,0,783,393,2005.0,1484,10237,65.0,0.0,72,5,6,783,2005,2007,12.09458226949681,False,False,True,False,False,False,False,True,False,False,False,True,False
976,332.0,2.0,428,300,256,1940.0,1308,9600,130.0,0.0,70,7,5,728,1940,1950,11.982929094215963,False,False,True,False,False,False,True,False,False,True,False,False,True
1098,0.0,3.0,902,196,260,1955.0,1098,7390,69.0,151.0,0,7,5,1098,1955,1955,11.813030057420567,False,False,True,False,False,False,False,False,False,True,False,False,True
600,0.0,3.0,0,600,0,1980.0,968,5925,50.0,0.0,0,6,3,600,1910,1950,10.542706391070515,False,False,True,False,False,False,False,True,False,True,False,False,True
1095,0.0,2.0,513,75,264,1958.0,1095,10382,75.0,105.0,0,5,6,588,1958,1958,11.84939770159144,True,False,False,False,False,False,False,False,False,True,False,False,True
720,472.0,4.0,0,720,0,1980.0,1192,10800,60.0,0.0,0,4,4,720,1949,1950,11.813030057420567,False,False,True,False,False,False,False,True,False,True,False,False,True
764,862.0,2.0,567,197,474,2003.0,1626,2268,36.0,106.0,27,5,7,764,2003,2004,12.061046873479915,False,False,True,False,True,False,False,False,True,False,False,True,False
918,0.0,2.0,0,918,264,1979.0,918,7892,55.0,0.0,0,5,6,918,1979,1979,11.507912923146684,False,False,True,False,False,False,False,True,False,True,False,False,True
1428,0.0,3.0,0,1428,480,2007.0,1428,11639,95.0,0.0,120,5,7,1428,2007,2008,12.111761966058932,False,False,True,False,False,False,False,True,False,False,False,True,False
1136,883.0,3.0,0,728,532,1997.0,2019,11414,60.0,0.0,135,8,7,728,1910,1993,12.028738630247258,False,False,True,False,False,False,False,True,False,True,False,True,False
673,709.0,3.0,641,32,490,2000.0,1382,2651,69.0,0.0,50,5,7,673,2000,2000,12.013700752882718,False,False,True,False,True,False,False,False,False,True,False,True,False
869,0.0,2.0,0,440,0,1980.0,869,5900,51.0,0.0,0,7,4,440,1923,1958,11.356271654924852,False,False,True,False,False,False,False,True,False,True,True,False,False
1241,0.0,1.0,1106,135,569,2007.0,1241,4274,35.0,0.0,116,5,7,1241,2006,2007,12.205572520488492,False,False,True,False,True,False,False,False,False,True,False,True,False
